location,date,latitude,longitude,organisation,group,plasticType,colour,size,shape,amount,comments
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,film,"orange,red",>5,irregular,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,film,white,3-4,irregular,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,foam,white,3-4,irregular,340,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,foam,white,>5,irregular,160,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,foam,white,4-5,irregular,300,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,foam,white,3-4,irregular,160,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,foam,white,>5,irregular,80,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,foam,white,<1,irregular,320,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,foam,white,1-2,irregular,280,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,foam,white,2-3,irregular,540,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,foam,white,4-5,irregular,160,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,foam,white,3-4,rounded,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,foam,white,3-4,irregular,260,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,foam,white,2-3,irregular,380,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,foam,white,>5,irregular,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,foam,white,2-3,irregular,140,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,foam,white,<1,irregular,900,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,foam,white,2-3,rounded,140,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,foam,white,4-5,irregular,140,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,foam,white,1-2,rounded,340,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,foam,white,1-2,rounded,220,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,foam,white,4-5,rounded,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,foam,white,>5,rounded,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,foam,white,3-4,rounded,200,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,foam,white,2-3,rounded,80,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,foam,white,<1,rounded,100,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,foam,white,2-3,rounded,200,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,1-2,rounded,480,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,foam,white,<1,irregular,500,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,1-2,irregular,4820,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,2-3,rounded,60,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,2-3,irregular,160,slightly weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,1-2,rounded,100,slightly weathered whitish
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,foam,white,2-3,irregular,1560,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,>5,irregular,80,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,foam,white,2-3,rounded,60,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,foam,white,4-5,irregular,560,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,2-3,irregular,1260,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,foam,white,4-5,irregular,100,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,foam,white,1-2,rounded,1020,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,4-5,irregular,500,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,foam,white,1-2,irregular,4100,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,2-3,rounded,240,slightly weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,foam,white,4-5,irregular,440,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,foam,white,<1,irregular,1000,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,foam,white,>5,irregular,220,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,foam,white,2-3,irregular,750,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,4-5,irregular,140,white
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,foam,white,1-2,irregular,740,slightly weathered whitish
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,hard fragment,blue,>5,irregular,40,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,hard fragment,"grey,silver",4-5,irregular,40,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,hard fragment,"grey,silver",>5,irregular,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,hard fragment,green,1-2,irregular,60,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,hard fragment,green,4-5,cylindrical,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,hard fragment,"orange,red",>5,rounded,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,hard fragment,green,>5,irregular,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,hard fragment,clear,4-5,irregular,60,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,hard fragment,"orange,red",1-2,irregular,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,hard fragment,clear,3-4,irregular,80,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,hard fragment,yellow,1-2,rounded,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,3,hard fragment,white,1-2,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,clear,>5,irregular,60,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,blue,4-5,irregular,40,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,hard fragment,opaque,2-3,irregular,30,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,white,1-2,irregular,40,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,hard fragment,opaque,>5,irregular,10,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,white,2-3,irregular,80,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,"orange,red",2-3,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,black,>5,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,"orange,red",1-2,irregular,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,"pink,purple",4-5,irregular,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,clear,2-3,irregular,60,glass?
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,blue,2-3,irregular,20,light blue
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,blue,4-5,irregular,20,pale aqua
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,hard fragment,opaque,3-4,irregular,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,green,2-3,cylindrical,40,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,opaque,>5,irregular,100,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,green,>5,fibrous,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,white,2-3,irregular,140,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,clear,3-4,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,"grey,silver",4-5,irregular,40,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,"grey,silver",>5,irregular,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,"orange,red",>5,irregular,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,green,1-2,irregular,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,blue,4-5,irregular,80,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,"grey,silver",4-5,irregular,40,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,green,1-2,irregular,20,olive
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,clear,>5,irregular,60,stick like
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,black,2-3,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,white,>5,irregular,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,hard fragment,black,4-5,irregular,60,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,hard fragment,"orange,red",4-5,irregular,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,other,blue,3-4,irregular,20,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,2,pellet,white,3-4,cylindrical,60,nan
anthea reserve,13/03/2024,-34.865695,138.49056,ausmap,1,pellet,black,3-4,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,opaque,1-2,rounded,10,"very weathered, small"
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,opaque,3-4,cylindrical,80,"very weathered, dirty"
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,opaque,2-3,rounded,80,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,black,3-4,cylindrical,10,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,opaque,3-4,rounded,80,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,clear,1-2,cylindrical,40,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,white,1-2,cylindrical,60,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,white,3-4,irregular,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,"grey,silver",2-3,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,green,4-5,cylindrical,20,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,black,4-5,cylindrical,60,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,opaque,2-3,rounded,20,slightly weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,black,>5,rounded,10,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,opaque,3-4,rounded,160,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,opaque,3-4,cylindrical,40,white opaque
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,opaque,1-2,cylindrical,40,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,black,1-2,cylindrical,20,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,black,3-4,cylindrical,100,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,opaque,3-4,rounded,30,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,opaque,3-4,cylindrical,180,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,opaque,2-3,cylindrical,40,"very weathered, dirty brown"
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,white,2-3,rounded,60,very weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,opaque,2-3,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,opaque,3-4,rounded,20,"weathered, yellowy in colour"
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,black,4-5,rounded,80,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,white,2-3,rounded,40,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,black,2-3,cylindrical,20,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,"grey,silver",1-2,rounded,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,black,4-5,cylindrical,20,squashed
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,"grey,silver",2-3,irregular,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,black,4-5,rounded,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,"grey,silver",3-4,cylindrical,20,very weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,"orange,red",1-2,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,white,2-3,cylindrical,60,very weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,white,3-4,rounded,10,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,"grey,silver",1-2,rounded,20,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,3,pellet,black,3-4,rounded,10,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,black,3-4,rounded,40,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,white,3-4,cylindrical,120,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,"orange,red",2-3,rounded,20,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,green,4-5,cylindrical,20,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,opaque,2-3,rounded,40,nan
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,1,pellet,opaque,1-2,rounded,60,weathered
anthea reserve,30/08/2023,-34.865695,138.49056,ausmap,2,pellet,black,4-5,rounded,20,very weathered
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,foam,white,,nan,15271,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,foam,white,,nan,1090,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,foam,white,,nan,11892,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,foam,white,,nan,8248,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,foam,white,,nan,7624,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,foam,white,,nan,7247,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,"orange,red",,nan,5,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,blue,,nan,8,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,blue,,nan,2,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,black,,nan,13,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,opaque,,nan,1,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,yellow,,nan,26,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,"grey,silver",,nan,10,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,white,,nan,2,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,white,,nan,29,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,"pink,purple",,nan,11,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,blue,,nan,36,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,black,,nan,31,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,white,,nan,1,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,clear,,nan,2,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,yellow,,nan,6,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,green,,nan,32,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,green,,nan,3,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,"pink,purple",,nan,2,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,opaque,,nan,6,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,black,,nan,1,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,"orange,red",,nan,31,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,opaque,,nan,46,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,"pink,purple",,nan,1,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,green,,nan,7,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,hard fragment,clear,,nan,22,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,green,,nan,28,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,clear,,nan,2,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,blue,,nan,14,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,blue,,nan,6,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,"pink,purple",,nan,7,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,yellow,,nan,1,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,"orange,red",,nan,4,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,green,,nan,3,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,"grey,silver",,nan,3,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,opaque,,nan,4,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,clear,,nan,15,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,yellow,,nan,3,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,clear,,nan,7,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,white,,nan,3,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,"grey,silver",,nan,1,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,black,,nan,19,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,"pink,purple",,nan,2,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,blue,,nan,4,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,"grey,silver",,nan,9,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,black,,nan,11,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,white,,nan,2,nan
anthea reserve west lakes,20/02/2020,-34.8654,138.49089,ausmap,,hard fragment,green,,nan,6,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,pellet,"grey,silver",,nan,5,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,pellet,"grey,silver",,nan,13,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,3,pellet,black,,nan,60,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,pellet,white,,nan,29,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,pellet,white,,nan,21,nan
anthea reserve west lakes,09/06/2020,-34.8654,138.49089,ausmap,,pellet,"orange,red",,nan,3,nan
